,Month,altitude,geoE,geoN
1424,9.0,3081.0,0.033231616542564346,-1.6826423094060439
626,2.0,372.0,-2.193650264378448,-1.2334338902546411
583,8.0,372.0,-1.6597882122154095,-0.6506146715069666
499,11.0,406.0,1.0339301899257896,1.029567108891224
1375,6.0,3081.0,0.03145295689326666,-1.682659919897621
1427,6.0,2412.0,3.1801031879484603,-0.3531910792595132
417,4.0,271.0,1.623300511540184,-1.6264296202915982
493,3.0,379.0,0.7987772958953423,0.9564131268795049
179,8.0,1791.0,2.7441730794462726,-0.7262165118479175
105,7.0,407.0,1.0241387566088624,1.0345156570244192
376,4.0,1798.0,2.83127457078714,-0.6358218585821126
676,6.0,409.0,0.9428487274884736,1.2958025205554433
1408,5.0,2417.0,2.0994353723131374,0.82540868003666
1194,5.0,434.0,0.7325794580566187,0.40995957323876353
403,12.0,406.0,1.4367173532796746,0.7450343964782861
340,5.0,261.0,-0.07417477158682217,1.3611022233237278
269,1.0,406.0,1.030513754559812,1.0353961816032795
172,8.0,429.0,-1.1131937746420508,0.2898912416653644
441,6.0,435.0,0.7260107446983222,0.41124513912389965
741,8.0,372.0,-2.2002189777367462,-1.2364628948059206
1350,10.0,3450.0,0.2986393351026555,-0.5767914908153138
719,8.0,372.0,-1.5958797382817247,-0.7032172098480848
1214,3.0,429.0,-1.1234783017231402,0.12923072700650254
1387,10.0,2262.0,-0.8377128548997979,-0.6224554954750122
1400,5.0,1359.0,2.175565527401404,0.8738903633487116
35,4.0,193.0,1.490394131607002,-1.3168019573811403
1038,8.0,407.0,1.035162924336194,1.027031198104106
311,7.0,447.0,1.1225285730507197,0.3764644182589153
426,5.0,396.0,2.2870047181019713,1.2812034230379383
1399,5.0,2070.0,0.2653202850385794,-0.5002739049123482
1353,11.0,3450.0,0.2986393351026555,-0.5767914908153138
401,3.0,413.0,0.9727513421865721,0.6617719923012502
1185,8.0,435.0,0.7260107446983222,0.41124513912389965
1273,10.0,1955.0,0.01403618072340862,-0.25869318145621906
438,7.0,558.0,0.08280515033240299,-0.33121318577115855
483,5.0,409.0,0.9428487274884736,1.2958025205554433
462,2.0,429.0,-1.1234783017231402,0.12923072700650254
740,8.0,372.0,-2.2002189777367462,-1.2364628948059206
1242,4.0,318.0,0.6137438608936252,1.4541032293429592
45,7.0,447.0,1.1225285730507197,0.3764644182589153
1051,1.0,261.0,-0.07417477158682217,1.3611022233237278
50,11.0,407.0,1.035162924336194,1.027031198104106
334,6.0,261.0,-0.07417477158682217,1.3611022233237278
1279,8.0,2417.0,2.0994353723131374,0.82540868003666
390,5.0,428.0,-2.072173093478872,-1.183472925650104
1358,8.0,3020.0,0.8848749892163079,-0.1339052381401284
86,7.0,372.0,-1.1456146896356891,-0.8759233007457564
197,1.0,434.0,0.7230345716217732,0.4133760086047417
1218,7.0,435.0,0.7260107446983222,0.41124513912389965
432,8.0,430.0,-0.9896737867195187,0.23786984954629414
330,10.0,318.0,0.6137438608936252,1.4541032293429592
1199,3.0,400.0,-2.1294071911047956,-0.9895285819103204
135,9.0,465.0,-0.13239505674106944,0.6388079112845719
301,4.0,193.0,1.490394131607002,-1.3168019573811403
363,6.0,372.0,-2.2002189777367462,-1.2364628948059206
765,1.0,372.0,-1.6597882122154095,-0.6506146715069666
385,6.0,407.0,1.035162924336194,1.027031198104106
164,5.0,396.0,1.8776488413897896,1.6089346712897656
1380,10.0,3432.0,0.299044376408931,-0.5765977754079645
618,4.0,372.0,-1.535739909545562,-0.6552990622665038
1149,3.0,408.0,1.0302848181693092,1.042246662826813
1126,6.0,372.0,-2.2002189777367462,-1.2364628948059206
299,4.0,193.0,1.490394131607002,-1.3168019573811403
711,10.0,372.0,-1.5958797382817247,-0.7032172098480848
771,3.0,385.0,0.7123273927428313,1.2501209054041675
1175,6.0,427.0,-0.5757391821972622,0.5920520561470866
715,8.0,259.0,-0.08319134327435229,1.3594996685902019
1419,7.0,2019.0,0.6539838341475432,0.272439244512352
1285,7.0,1955.0,0.01403618072340862,-0.25869318145621906
304,12.0,395.0,-2.13606395692098,-1.0150814051888482
220,8.0,372.0,-1.6597882122154095,-0.6506146715069666
653,9.0,372.0,-1.5958797382817247,-0.7032172098480848
1306,8.0,1951.0,-1.0647297018215767,-0.8038083377370926
450,1.0,434.0,0.7230345716217732,0.4133760086047417
1281,8.0,2417.0,2.0994353723131374,0.82540868003666
210,5.0,373.0,-1.1726115732235485,-0.8824039616461686
536,1.0,288.0,-0.28528934461438293,1.3723201064584087
306,11.0,372.0,-2.1735566934888544,-1.227305439185773
1171,3.0,372.0,-2.193650264378448,-1.2334338902546411
