,Month,altitude,geoE,geoN
1344,11.0,1918.0,0.6560266511705004,0.26893475668848776
912,5.0,434.0,0.891584586507224,0.37699273300623154
1464,7.0,1426.0,-0.3221833244686323,-1.1583779751525836
1321,5.0,1951.0,-1.0647297018215767,-0.8038083377370926
79,8.0,261.0,-0.07417477158682217,1.3611022233237278
888,4.0,372.0,-1.6597882122154095,-0.6506146715069666
837,6.0,372.0,-2.2002189777367462,-1.2364628948059206
829,2.0,408.0,1.0275728024664188,1.0549262167624023
439,7.0,406.0,1.3929200607271595,0.754632114387864
1432,3.0,1894.0,0.6899444579481999,-0.1332360394601945
458,9.0,435.0,1.20885520276219,1.0063388705008876
1477,6.0,1048.0,0.3743468383930688,-0.4258871884902248
155,5.0,290.0,1.579186230139281,-1.7835328156518642
1498,5.0,396.0,1.8776488413897896,1.6089346712897656
507,6.0,372.0,-2.2002189777367462,-1.2364628948059206
917,5.0,318.0,0.6137438608936252,1.4541032293429592
1506,6.0,828.0,-1.1796029383796993,-1.2637239357674375
109,7.0,407.0,1.0241387566088624,1.0345156570244192
1008,5.0,406.0,1.0324332981417284,1.0309055062510917
276,1.0,408.0,1.0275728024664188,1.0549262167624023
957,12.0,406.0,1.3929200607271595,0.754632114387864
332,10.0,372.0,-2.1315556710772148,-1.1588710689167454
39,5.0,193.0,1.5023340448963483,-1.3369483597454652
192,2.0,372.0,-2.1841229884351785,-1.2251745697049308
914,5.0,406.0,1.027431918533801,1.0281054380903156
1310,7.0,3081.0,0.033231616542564346,-1.6826423094060439
881,4.0,372.0,-2.1581651238503756,-1.0734601847672902
157,4.0,383.0,0.8425569779562787,1.1419748766285378
907,1.0,429.0,-1.1131937746420508,0.2898912416653644
887,3.0,408.0,1.0275728024664188,1.0549262167624023
1366,7.0,2417.0,2.0994353723131374,0.82540868003666
53,9.0,1060.0,-1.5943652360060847,0.24632288550335363
1249,1.0,1822.0,-1.2235058938816774,-1.2078106250098044
1445,9.0,379.0,-2.1947597253478124,-1.1942505464953548
84,7.0,372.0,-1.1456146896356891,-0.8759233007457564
389,5.0,558.0,-0.17156079000877877,-0.19061102101873575
178,8.0,1791.0,2.7441730794462726,-0.7262165118479175
184,7.0,558.0,0.08280515033240299,-0.33121318577115855
1385,10.0,2262.0,-0.8377128548997979,-0.6224554954750122
989,6.0,372.0,-1.6597882122154095,-0.6506146715069666
1349,6.0,2580.0,-0.07028285294825931,-1.6660180053571603
818,9.0,406.0,1.0211801940238923,1.0272249135114553
1335,3.0,1661.0,-0.02185400111093916,-1.6237528255718627
1251,3.0,3020.0,0.9047396237153977,-0.13091145457200315
886,4.0,372.0,-1.535739909545562,-0.6552990622665038
114,1.0,407.0,1.035162924336194,1.027031198104106
906,1.0,429.0,-1.1131937746420508,0.2898912416653644
403,12.0,406.0,1.4367173532796746,0.7450343964782861
918,4.0,383.0,0.8425569779562787,1.1419748766285378
836,6.0,372.0,-2.2002189777367462,-1.2364628948059206
1273,10.0,1955.0,0.01403618072340862,-0.25869318145621906
1375,6.0,3081.0,0.03145295689326666,-1.682659919897621
163,5.0,396.0,1.8776488413897896,1.6089346712897656
78,8.0,261.0,-0.07417477158682217,1.3611022233237278
106,7.0,407.0,1.0241387566088624,1.0345156570244192
835,10.0,318.0,0.6137438608936252,1.4541032293429592
1489,1.0,1609.0,-0.01824385033761189,-1.6080794880681484
300,4.0,193.0,1.490394131607002,-1.3168019573811403
1303,8.0,3450.0,0.2986393351026555,-0.5767914908153138
91,10.0,419.0,-0.06536952579821875,0.7520081511428601
1320,6.0,3432.0,0.29404299680100454,-0.5760342396774939
1298,8.0,2070.0,0.2653202850385794,-0.5002739049123482
131,3.0,318.0,0.6137438608936252,1.4541032293429592
1420,7.0,2099.0,-0.20826105445567844,-0.8974257109615265
360,5.0,408.0,1.0275728024664188,1.0549262167624023
815,6.0,434.0,0.7230345716217732,0.4133760086047417
1447,4.0,261.0,-0.07417477158682217,1.3611022233237278
1307,8.0,1951.0,-1.0647297018215767,-0.8038083377370926
182,7.0,537.0,1.346903846235917,1.0346389304654595
220,8.0,372.0,-1.6597882122154095,-0.6506146715069666
841,3.0,435.0,0.7260107446983222,0.41124513912389965
1035,2.0,406.0,1.3929200607271595,0.754632114387864
336,6.0,261.0,-0.07417477158682217,1.3611022233237278
1430,3.0,1894.0,0.6899444579481999,-0.1332360394601945
517,1.0,406.0,1.030513754559812,1.0353961816032795
965,9.0,398.0,1.8620459458523841,1.626228174018583
966,5.0,373.0,-1.1726115732235485,-0.8824039616461686
1027,1.0,372.0,-2.1841229884351785,-1.2251745697049308
857,5.0,558.0,-0.17156079000877877,-0.19061102101873575
1371,5.0,2070.0,0.2653202850385794,-0.5002739049123482
1005,12.0,372.0,-1.535739909545562,-0.6552990622665038
1470,11.0,540.0,-0.408140133856981,0.2685473258737892
1456,4.0,780.0,0.18422397132554025,-0.43617171557131384
1463,7.0,1426.0,-0.3221833244686323,-1.1583779751525836
1015,9.0,408.0,1.0275728024664188,1.0549262167624023
3,1.0,408.0,1.0275728024664188,1.0549262167624023
23,4.0,193.0,1.490394131607002,-1.3168019573811403
225,5.0,396.0,1.8776488413897896,1.6089346712897656
1472,5.0,1426.0,-0.3221833244686323,-1.1583779751525836
1289,8.0,2417.0,2.0994353723131374,0.82540868003666
236,8.0,372.0,-2.2002189777367462,-1.2364628948059206
218,4.0,429.0,-1.1234783017231402,0.12923072700650254
207,9.0,372.0,-2.2002189777367462,-1.2364628948059206
1365,7.0,2417.0,2.0994353723131374,0.82540868003666
217,4.0,429.0,-1.2167258546244524,0.03825492751864982
1308,8.0,2019.0,0.6539838341475432,0.272439244512352
822,9.0,318.0,0.6137438608936252,1.4541032293429592
864,6.0,1048.0,0.3743468383930688,-0.4258871884902248
1018,6.0,372.0,-2.2002189777367462,-1.2364628948059206
898,7.0,408.0,1.0212154150070463,1.0434793972372176
334,6.0,261.0,-0.07417477158682217,1.3611022233237278
71,4.0,372.0,-1.6597882122154095,-0.6506146715069666
135,9.0,465.0,-0.13239505674106944,0.6388079112845719
108,7.0,407.0,1.0241387566088624,1.0345156570244192
169,9.0,435.0,0.7260107446983222,0.41124513912389965
0,1.0,372.0,-2.1771668442621817,-1.2235191834966734
406,9.0,465.0,-0.13239505674106944,0.6388079112845719
301,4.0,193.0,1.490394131607002,-1.3168019573811403
970,4.0,429.0,-1.1234783017231402,0.12923072700650254
34,4.0,193.0,1.490394131607002,-1.3168019573811403
54,9.0,406.0,1.0211801940238923,1.0272249135114553
1422,11.0,2262.0,-0.8377128548997979,-0.6224554954750122
489,6.0,470.0,0.568308792624431,0.024906174903126715
1439,2.0,443.0,1.582303287148446,-1.6663702151887043
1301,8.0,2070.0,0.2653202850385794,-0.5002739049123482
365,6.0,372.0,-2.2002189777367462,-1.2364628948059206
325,10.0,406.0,1.3601293254104005,0.7372329487095832
190,6.0,407.0,1.035162924336194,1.027031198104106
1438,1.0,318.0,0.6137438608936252,1.4541032293429592
372,7.0,407.0,1.0241387566088624,1.0345156570244192
1481,1.0,1630.0,-0.013436186137034234,-1.6139261712717812
990,4.0,372.0,-1.6597882122154095,-0.6506146715069666
226,5.0,396.0,1.8776488413897896,1.6089346712897656
37,5.0,193.0,1.5023340448963483,-1.3369483597454652
160,5.0,396.0,1.8776488413897896,1.6089346712897656
868,5.0,558.0,-0.17156079000877877,-0.19061102101873575
915,5.0,406.0,1.4358016077176599,0.7440305984583853
1297,8.0,2070.0,0.2653202850385794,-0.5002739049123482
1478,2.0,420.0,-2.2108733251409562,-1.31245216596157
355,2.0,408.0,1.0288407578599772,1.041049149399563
950,3.0,406.0,1.4358016077176599,0.7440305984583853
953,2.0,429.0,-1.4935099507434186,-0.10990213812039488
1381,2.0,2884.0,0.09675265966155155,-0.5590225048139117
36,5.0,193.0,1.5023340448963483,-1.3369483597454652
810,7.0,434.0,0.7320687538008803,0.4195396806567643
1029,3.0,434.0,0.9554402289661779,0.24567129731499696
1380,10.0,3432.0,0.299044376408931,-0.5765977754079645
13,3.0,193.0,1.490394131607002,-1.3168019573811403
153,12.0,396.0,2.2870047181019713,1.2812034230379383
219,8.0,372.0,-1.6597882122154095,-0.6506146715069666
346,9.0,372.0,-1.1456146896356891,-0.8759233007457564
1388,10.0,2262.0,-0.8377128548997979,-0.6224554954750122
388,6.0,429.0,-1.1234783017231402,0.12923072700650254
483,5.0,409.0,0.9428487274884736,1.2958025205554433
200,10.0,372.0,-2.1841229884351785,-1.2251745697049308
1485,8.0,1602.0,-0.2544357633711156,-1.305302306381224
306,11.0,372.0,-2.1735566934888544,-1.227305439185773
839,7.0,434.0,1.1500009399111635,0.12664198474465307
168,9.0,435.0,0.7260107446983222,0.41124513912389965
266,3.0,434.0,0.9099171082390969,0.2624893167712299
1255,1.0,2884.0,0.09675265966155155,-0.5590225048139117
956,1.0,400.0,-2.1294071911047956,-0.9895285819103204
291,12.0,406.0,1.028277222129506,1.0335999114624044
354,2.0,408.0,1.0288407578599772,1.041049149399563
371,7.0,193.0,1.4177156328678686,-1.3229832399247399
817,10.0,372.0,-2.1771668442621817,-1.2235191834966734
270,6.0,372.0,-1.1390988077521227,-0.8131242877814353
196,5.0,434.0,0.7325794580566187,0.40995957323876353
393,4.0,428.0,0.9303276679770791,0.7203444872870415
227,5.0,396.0,1.8776488413897896,1.6089346712897656
412,3.0,372.0,-1.535739909545562,-0.6552990622665038
287,5.0,193.0,1.490394131607002,-1.3168019573811403
1382,2.0,2884.0,0.09675265966155155,-0.5590225048139117
281,1.0,373.0,-1.1726115732235485,-0.8824039616461686
1369,6.0,1869.0,0.019002339348181074,-0.2545547159355753
443,6.0,434.0,0.7332310462449767,0.4111394761744364
386,6.0,347.0,-2.3565120904844603,-1.2560809824229295
999,2.0,407.0,1.035162924336194,1.027031198104106
1331,4.0,1644.0,0.17330546654767165,-0.5546903238859187
210,5.0,373.0,-1.1726115732235485,-0.8824039616461686
17,5.0,193.0,1.490394131607002,-1.3168019573811403
1340,9.0,2101.0,0.656396471493621,0.2722807500881571
283,5.0,193.0,1.490394131607002,-1.3168019573811403
216,4.0,429.0,-1.2167258546244524,0.03825492751864982
481,8.0,372.0,-2.2002189777367462,-1.2364628948059206
992,4.0,372.0,-1.6597882122154095,-0.6506146715069666
1460,4.0,517.0,-0.22153936510489292,0.48783316699317403
293,12.0,369.0,-2.3751616010647236,-1.2802249663752807
1334,3.0,1661.0,-0.02185400111093916,-1.6237528255718627
499,11.0,406.0,1.0339301899257896,1.029567108891224
945,6.0,372.0,-2.1841229884351785,-1.2251745697049308
337,6.0,261.0,-0.07417477158682217,1.3611022233237278
90,10.0,318.0,0.6137438608936252,1.4541032293429592
937,7.0,434.0,0.7230345716217732,0.4133760086047417
1263,12.0,3081.0,0.033231616542564346,-1.6826423094060439
515,6.0,273.0,1.633849195994931,-1.6209351469195097
931,7.0,408.0,1.0275728024664188,1.0549262167624023
991,4.0,372.0,-1.6597882122154095,-0.6506146715069666
1359,8.0,2661.0,-0.22557216767607358,-1.3888288679319178
223,6.0,372.0,-2.1771668442621817,-1.2235191834966734
870,5.0,558.0,-0.17156079000877877,-0.19061102101873575
333,4.0,261.0,-0.07417477158682217,1.3611022233237278
1284,7.0,1955.0,0.01403618072340862,-0.25869318145621906
873,5.0,261.0,-0.07417477158682217,1.3611022233237278
858,5.0,558.0,-0.1027037679418985,-0.3041634707085682
984,5.0,396.0,2.2870047181019713,1.2812034230379383
942,7.0,434.0,0.7420186815420022,0.4039896165940903
964,9.0,372.0,-2.2002189777367462,-1.2364628948059206
490,4.0,372.0,-2.106372668121809,-0.9566145731525201
954,1.0,434.0,0.7230345716217732,0.4133760086047417
