"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
61030971,Photo,"Netta rufina","Nette rousse",,"Kai Frueh",5/20/2017,2017,5,20,1353,Switzerland,CH-TG,Thurgau,,Kreuzlingen--Seepark,47.6519,9.1897,,Inconnu,,Unspecified,,,,,,,,S37466545,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,4.0,2,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61030971","https://ebird.org/view/checklist/S37466545","https://ebird.org/species/recpoc",false,recpoc
61030761,Photo,"Netta rufina","Nette rousse",,"Kai Frueh",5/20/2017,2017,5,20,1353,Switzerland,CH-TG,Thurgau,,Kreuzlingen--Seepark,47.6519,9.1897,,Inconnu,,Unspecified,,,,,,,,S37466545,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,4.0,2,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61030761","https://ebird.org/view/checklist/S37466545","https://ebird.org/species/recpoc",false,recpoc
61030671,Photo,"Netta rufina","Nette rousse",,"Kai Frueh",5/20/2017,2017,5,20,1353,Switzerland,CH-TG,Thurgau,,Kreuzlingen--Seepark,47.6519,9.1897,,Inconnu,,Unspecified,,,,,,,,S37466545,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,3.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61030671","https://ebird.org/view/checklist/S37466545","https://ebird.org/species/recpoc",false,recpoc
61027801,Photo,"Netta rufina","Nette rousse",,"Kai Frueh",5/20/2017,2017,5,20,845,Switzerland,CH-SG,"Sankt Gallen",,Rorschach--Hafen,47.4795,9.4925,,Inconnu,,Unspecified,,,,,,,,S37288957,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,3.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61027801","https://ebird.org/view/checklist/S37288957","https://ebird.org/species/recpoc",false,recpoc
61027521,Photo,"Netta rufina","Nette rousse",,"Kai Frueh",5/20/2017,2017,5,20,845,Switzerland,CH-SG,"Sankt Gallen",,Rorschach--Hafen,47.4795,9.4925,,Inconnu,,Unspecified,,,,,,,,S37288957,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,3.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61027521","https://ebird.org/view/checklist/S37288957","https://ebird.org/species/recpoc",false,recpoc
61027471,Photo,"Netta rufina","Nette rousse",,"Kai Frueh",5/20/2017,2017,5,20,845,Switzerland,CH-SG,"Sankt Gallen",,Rorschach--Hafen,47.4795,9.4925,,Inconnu,,Unspecified,,,,,,,,S37288957,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,3.0,1,committed,,"https://ebird.org/profile/NjQxODg3",3456,4608,"https://macaulaylibrary.org/asset/61027471","https://ebird.org/view/checklist/S37288957","https://ebird.org/species/recpoc",false,recpoc
60894151,Photo,"Netta rufina","Nette rousse",,"Zlatan Celebic",10/11/2014,2014,10,11,1500,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S37548947,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,4.5,2,committed,,"https://ebird.org/profile/ODIyODg5",2168,3716,"https://macaulaylibrary.org/asset/60894151","https://ebird.org/view/checklist/S37548947","https://ebird.org/species/recpoc",false,recpoc
60894141,Photo,"Netta rufina","Nette rousse",,"Zlatan Celebic",10/11/2014,2014,10,11,1500,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S37548947,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,4.0,2,committed,,"https://ebird.org/profile/ODIyODg5",977,1369,"https://macaulaylibrary.org/asset/60894141","https://ebird.org/view/checklist/S37548947","https://ebird.org/species/recpoc",false,recpoc
60892451,Photo,"Netta rufina","Nette rousse",,"Zlatan Celebic",2/21/2015,2015,2,21,1300,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S37548673,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,"https://ebird.org/profile/ODIyODg5",3000,4000,"https://macaulaylibrary.org/asset/60892451","https://ebird.org/view/checklist/S37548673","https://ebird.org/species/recpoc",false,recpoc
60892391,Photo,"Netta rufina","Nette rousse",,"Zlatan Celebic",2/21/2015,2015,2,21,1300,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S37548673,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,"https://ebird.org/profile/ODIyODg5",1049,1602,"https://macaulaylibrary.org/asset/60892391","https://ebird.org/view/checklist/S37548673","https://ebird.org/species/recpoc",false,recpoc
60300141,Photo,"Netta rufina","Nette rousse",,"Raphaël Nussbaumer",6/3/2017,2017,6,3,1033,Switzerland,CH-VD,Vaud,,"Fanel--Chablais de Cudrefin",46.9777,7.037,,Inconnu,,Unspecified,,,,,,,,S37401613,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",2253,3375,"https://macaulaylibrary.org/asset/60300141","https://ebird.org/view/checklist/S37401613","https://ebird.org/species/recpoc",false,recpoc
60009471,Photo,"Netta rufina","Nette rousse",,"Raphaël Nussbaumer",6/1/2017,2017,6,1,1831,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,Inconnu,,Unspecified,,,,,,,,S37326414,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,3.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",838,1256,"https://macaulaylibrary.org/asset/60009471","https://ebird.org/view/checklist/S37326414","https://ebird.org/species/recpoc",false,recpoc
55479621,Photo,"Netta rufina","Nette rousse",,"Thomas Brooks",4/19/2017,2017,4,19,615,Switzerland,CH-TG,Thurgau,,Kreuzlingen--Seepark,47.6519,9.1897,,Inconnu,,Unspecified,,,,,,,,S36202667,,,,,,,,,"Netta rufina",recpoc,Species,558.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/55479621","https://ebird.org/view/checklist/S36202667","https://ebird.org/species/recpoc",false,recpoc
54810571,Photo,"Netta rufina","Nette rousse",,"Thomas Brooks",4/17/2017,2017,4,17,1130,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,Femelle,,Unspecified,,,,,,,,S36039609,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,4.0,3,committed,,,3456,4608,"https://macaulaylibrary.org/asset/54810571","https://ebird.org/view/checklist/S36039609","https://ebird.org/species/recpoc",false,recpoc
54810551,Photo,"Netta rufina","Nette rousse",,"Thomas Brooks",4/17/2017,2017,4,17,1130,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,Inconnu,,Unspecified,,,,,,,,S36039609,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,3.5,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/54810551","https://ebird.org/view/checklist/S36039609","https://ebird.org/species/recpoc",false,recpoc
54810541,Photo,"Netta rufina","Nette rousse",,"Thomas Brooks",4/17/2017,2017,4,17,1130,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,Mâle,,Unspecified,,,,,,,,S36039609,,,,,,,,,"Netta rufina",recpoc,Species,569.0,,,4.0,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/54810541","https://ebird.org/view/checklist/S36039609","https://ebird.org/species/recpoc",false,recpoc
