"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
193844201,Photo,"Turdus merula","Merle noir",,"The Wildlab",12/18/2019,2019,12,18,1234,Switzerland,CH-GE,Genève,,"Teppes de Verbois",46.1804,6.0148,,,,Unspecified,,,,,,,,S62413841,,,,,"Most feeding in hedgerows along roads. One interesting leucistic male - I thought it was a Ring Ouzel for a second!",,,,"Turdus merula",eurbla,Species,27357.0,,,4.0,1,committed,,,3888,5184,"https://macaulaylibrary.org/asset/193844201","https://ebird.org/view/checklist/S62413841","https://ebird.org/species/eurbla",false,eurbla
191513521,Photo,"Turdus merula","Merle noir",,"Leonardo Rassu",1/30/2016,2016,1,30,0,Switzerland,CH-TI,Ticino,,"Montagnola, Ticino, CH",45.9824,8.9198,,,,Unspecified,,,,,,,,S61438812,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,0.0,0,committed,,,2153,3225,"https://macaulaylibrary.org/asset/191513521","https://ebird.org/view/checklist/S61438812","https://ebird.org/species/eurbla",false,eurbla
188259101,Photo,"Turdus merula","Merle noir",,"Linda Greble",7/21/2019,2019,7,21,1114,Switzerland,CH-BE,Bern,,Lütschinendelta,46.691,7.8985,,,,Unspecified,,,,,,,,S61515553,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,4.0,1,committed,,"https://ebird.org/profile/MzA1ODU0",1536,1847,"https://macaulaylibrary.org/asset/188259101","https://ebird.org/view/checklist/S61515553","https://ebird.org/species/eurbla",false,eurbla
182648681,Photo,"Turdus merula","Merle noir",,"Juan martinez",4/12/2008,2008,4,12,0,Switzerland,CH-SG,"Sankt Gallen",,Bildweier,47.4057,9.309,,,,Unspecified,,,,,,,,S49712603,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,0.0,0,committed,,,2592,3888,"https://macaulaylibrary.org/asset/182648681","https://ebird.org/view/checklist/S49712603","https://ebird.org/species/eurbla",false,eurbla
177231301,Photo,"Turdus merula","Merle noir",,"Tommy Grav",9/15/2019,2019,9,15,934,Switzerland,CH-GE,Genève,,"Jardin Botanique de Genève",46.2259,6.1464,,Inconnu,,Unspecified,,,,,,,,S59814149,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,0.0,0,committed,,"https://ebird.org/profile/MzM2ODk1",1278,1837,"https://macaulaylibrary.org/asset/177231301","https://ebird.org/view/checklist/S59814149","https://ebird.org/species/eurbla",false,eurbla
177186601,Photo,"Turdus merula","Merle noir",,"Maryse Neukomm",4/11/2010,2010,4,11,1125,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S51044070,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,1.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1902,2859,"https://macaulaylibrary.org/asset/177186601","https://ebird.org/view/checklist/S51044070","https://ebird.org/species/eurbla",false,eurbla
177179481,Photo,"Turdus merula","Merle noir",,"Maryse Neukomm",4/19/2009,2009,4,19,1045,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S59814278,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,4.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",1902,2858,"https://macaulaylibrary.org/asset/177179481","https://ebird.org/view/checklist/S59814278","https://ebird.org/species/eurbla",false,eurbla
177179111,Photo,"Turdus merula","Merle noir",,"Maryse Neukomm",4/19/2009,2009,4,19,1045,Switzerland,CH-BL,Basel-Landschaft,,"Ergolzmündung Augst-Kaiseraugst",47.5382,7.7138,,,,Unspecified,,,,,,,,S59814278,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2204,3318,"https://macaulaylibrary.org/asset/177179111","https://ebird.org/view/checklist/S59814278","https://ebird.org/species/eurbla",false,eurbla
177087841,Photo,"Turdus merula","Merle noir",,"Tommy Grav",9/14/2019,2019,9,14,925,Switzerland,CH-GE,Genève,,"CH-Geneva-Rue de Fribourg 16 (46.2113,6.1457)",46.2282,6.1001,,,,Unspecified,,,,,,,,S59786181,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,0.0,0,committed,,"https://ebird.org/profile/MzM2ODk1",1392,2080,"https://macaulaylibrary.org/asset/177087841","https://ebird.org/view/checklist/S59786181","https://ebird.org/species/eurbla",false,eurbla
177037641,Photo,"Turdus merula","Merle noir",,"Maryse Neukomm",3/28/2019,2019,3,28,1415,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,,,Unspecified,,,,,,,,S54327130,,,,,,,,,"Turdus merula",eurbla,Species,27357.0,,,3.0,1,committed,,"https://ebird.org/profile/MTA1ODgwNQ",2550,3820,"https://macaulaylibrary.org/asset/177037641","https://ebird.org/view/checklist/S54327130","https://ebird.org/species/eurbla",false,eurbla
