"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
70430281,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Thomas Brooks",9/30/2017,2017,9,30,1400,Switzerland,CH-GE,Genève,,"Ville de Genève (City of Geneva)",46.2043,6.1429,,Inconnu,,Unspecified,,,,,,,,S39486760,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,3.5,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/70430281","https://ebird.org/view/checklist/S39486760","https://ebird.org/species/bkhgul",false,bkhgul
70430251,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Thomas Brooks",9/30/2017,2017,9,30,1400,Switzerland,CH-GE,Genève,,"Ville de Genève (City of Geneva)",46.2043,6.1429,,Inconnu,,Unspecified,,,,,,,,S39486760,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.5,2,committed,,,3456,4608,"https://macaulaylibrary.org/asset/70430251","https://ebird.org/view/checklist/S39486760","https://ebird.org/species/bkhgul",false,bkhgul
69985841,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Nancy Miller",8/30/2017,2017,8,30,1321,Switzerland,CH-SG,"Sankt Gallen",,"(47.4767,9.5862) alter Rhein to lake",47.4767,9.5862,,Inconnu,,Unspecified,,,,,,,,S38926006,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,1.0,1,committed,,"https://ebird.org/profile/MjQxMDY",2274,3641,"https://macaulaylibrary.org/asset/69985841","https://ebird.org/view/checklist/S38926006","https://ebird.org/species/bkhgul",false,bkhgul
68131421,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Javi Barón",8/12/2017,2017,8,12,1821,Switzerland,CH-BL,Basel-Landschaft,,"(47,537, 7,707)",47.5374,7.707,,Inconnu,,Unspecified,,,,,,,,S38616776,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.0,1,committed,,"https://ebird.org/profile/ODAyNTc1",3456,4608,"https://macaulaylibrary.org/asset/68131421","https://ebird.org/view/checklist/S38616776","https://ebird.org/species/bkhgul",false,bkhgul
67899371,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Thomas Brooks",9/2/2017,2017,9,2,935,Switzerland,CH-VD,Vaud,,"Île de Préverenges",46.5074,6.5355,,Inconnu,,Unspecified,,,,,,,,S38988702,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/67899371","https://ebird.org/view/checklist/S38988702","https://ebird.org/species/bkhgul",false,bkhgul
67253961,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",8/26/2017,2017,8,26,1009,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S38830063,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,4.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",3416,5124,"https://macaulaylibrary.org/asset/67253961","https://ebird.org/view/checklist/S38830063","https://ebird.org/species/bkhgul",false,bkhgul
67253941,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",8/26/2017,2017,8,26,1009,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S38830063,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",3081,4622,"https://macaulaylibrary.org/asset/67253941","https://ebird.org/view/checklist/S38830063","https://ebird.org/species/bkhgul",false,bkhgul
67253931,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",8/26/2017,2017,8,26,1009,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S38830063,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",2775,4162,"https://macaulaylibrary.org/asset/67253931","https://ebird.org/view/checklist/S38830063","https://ebird.org/species/bkhgul",false,bkhgul
67253921,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",8/26/2017,2017,8,26,1009,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S38830063,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,4.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",3229,4843,"https://macaulaylibrary.org/asset/67253921","https://ebird.org/view/checklist/S38830063","https://ebird.org/species/bkhgul",false,bkhgul
67253911,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",8/26/2017,2017,8,26,1009,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S38830063,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.0,2,committed,,"https://ebird.org/profile/NDk3NjE1",2992,4488,"https://macaulaylibrary.org/asset/67253911","https://ebird.org/view/checklist/S38830063","https://ebird.org/species/bkhgul",false,bkhgul
67253901,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Raphaël Nussbaumer",8/26/2017,2017,8,26,1009,Switzerland,CH-VD,Vaud,,"Lac Léman (CH) (general area) (open water)",46.4809,6.5832,,Inconnu,,Unspecified,,,,,,,,S38830063,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.5,2,committed,,"https://ebird.org/profile/NDk3NjE1",2667,4000,"https://macaulaylibrary.org/asset/67253901","https://ebird.org/view/checklist/S38830063","https://ebird.org/species/bkhgul",false,bkhgul
67125921,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",2/18/2012,2012,2,18,800,Switzerland,CH-FR,Freiburg,,"Port et Canal de Gletterens",46.9082,6.9285,,Inconnu,,Unspecified,,,,,,,,S21661246,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,5.0,2,committed,,"https://ebird.org/profile/NDAwNjc1",2405,3851,"https://macaulaylibrary.org/asset/67125921","https://ebird.org/view/checklist/S21661246","https://ebird.org/species/bkhgul",false,bkhgul
67025001,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",1/27/2014,2014,1,27,1300,Switzerland,CH-FR,Freiburg,,"Estavayer-le-Lac - port",46.8521,6.8389,,Inconnu,,Unspecified,,,,,,,,S16785449,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.5,2,committed,,"https://ebird.org/profile/NDAwNjc1",2195,3220,"https://macaulaylibrary.org/asset/67025001","https://ebird.org/view/checklist/S16785449","https://ebird.org/species/bkhgul",false,bkhgul
67024991,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",1/27/2014,2014,1,27,1300,Switzerland,CH-FR,Freiburg,,"Estavayer-le-Lac - port",46.8521,6.8389,,Inconnu,,Unspecified,,,,,,,,S16785449,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.0,2,committed,,"https://ebird.org/profile/NDAwNjc1",2315,3464,"https://macaulaylibrary.org/asset/67024991","https://ebird.org/view/checklist/S16785449","https://ebird.org/species/bkhgul",false,bkhgul
67024551,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",2/9/2014,2014,2,9,930,Switzerland,CH-FR,Freiburg,,"Estavayer-le-Lac - port",46.8521,6.8389,,Inconnu,,Unspecified,,,,,,,,S17292904,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.5,2,committed,,"https://ebird.org/profile/NDAwNjc1",2620,4577,"https://macaulaylibrary.org/asset/67024551","https://ebird.org/view/checklist/S17292904","https://ebird.org/species/bkhgul",false,bkhgul
67024541,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",2/9/2014,2014,2,9,930,Switzerland,CH-FR,Freiburg,,"Estavayer-le-Lac - port",46.8521,6.8389,,Inconnu,,Unspecified,,,,,,,,S17292904,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.5,2,committed,,"https://ebird.org/profile/NDAwNjc1",2653,4211,"https://macaulaylibrary.org/asset/67024541","https://ebird.org/view/checklist/S17292904","https://ebird.org/species/bkhgul",false,bkhgul
67024531,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",2/9/2014,2014,2,9,930,Switzerland,CH-FR,Freiburg,,"Estavayer-le-Lac - port",46.8521,6.8389,,Inconnu,,Unspecified,,,,,,,,S17292904,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,3.5,2,committed,,"https://ebird.org/profile/NDAwNjc1",2059,3255,"https://macaulaylibrary.org/asset/67024531","https://ebird.org/view/checklist/S17292904","https://ebird.org/species/bkhgul",false,bkhgul
67024521,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",2/9/2014,2014,2,9,930,Switzerland,CH-FR,Freiburg,,"Estavayer-le-Lac - port",46.8521,6.8389,,Inconnu,,Unspecified,,,,,,,,S17292904,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.0,2,committed,,"https://ebird.org/profile/NDAwNjc1",1510,2459,"https://macaulaylibrary.org/asset/67024521","https://ebird.org/view/checklist/S17292904","https://ebird.org/species/bkhgul",false,bkhgul
66948661,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",4/1/2015,2015,4,1,1600,Switzerland,CH-FR,Freiburg,,"Plaine de Dompierre",46.8569,6.9859,,Inconnu,,Unspecified,,,,,,,,S22937997,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,3.5,2,committed,,"https://ebird.org/profile/NDAwNjc1",1235,2120,"https://macaulaylibrary.org/asset/66948661","https://ebird.org/view/checklist/S22937997","https://ebird.org/species/bkhgul",false,bkhgul
66948651,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",4/1/2015,2015,4,1,1600,Switzerland,CH-FR,Freiburg,,"Plaine de Dompierre",46.8569,6.9859,,Inconnu,,Unspecified,,,,,,,,S22937997,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6226.0,,,4.0,2,committed,,"https://ebird.org/profile/NDAwNjc1",1235,2120,"https://macaulaylibrary.org/asset/66948651","https://ebird.org/view/checklist/S22937997","https://ebird.org/species/bkhgul",false,bkhgul
66820531,Photo,"Chroicocephalus ridibundus","Mouette rieuse",,"Patrick MONNEY",3/2/2016,2016,3,2,1500,Switzerland,CH-FR,Freiburg,,"Port de Portalban",46.9243,6.955,,Inconnu,,Unspecified,,,,,,,,S28110540,,,,,,,,,"Chroicocephalus ridibundus",bkhgul,Species,6186.0,,,3.0,1,committed,,"https://ebird.org/profile/NDAwNjc1",1740,2956,"https://macaulaylibrary.org/asset/66820531","https://ebird.org/view/checklist/S28110540","https://ebird.org/species/bkhgul",false,bkhgul
