"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
51413891,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/17/2017,2017,3,17,1000,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Glaris-15 Chummastrasse - 46.754x9.781",46.7542,9.781,,Inconnu,,Unspecified,,,,,,,,S35229851,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,1.0,2,committed,,"https://ebird.org/profile/NjU3MjQz",1335,1799,"https://macaulaylibrary.org/asset/51413891","https://ebird.org/view/checklist/S35229851","https://ebird.org/species/redkit1",false,redkit1
51402771,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/16/2017,2017,3,16,1305,Switzerland,CH-GR,Graubünden,,"Strandbad Davos",46.8153,9.852,,Inconnu,,Unspecified,,,,,,,,S35210354,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,2,committed,,"https://ebird.org/profile/NjU3MjQz",2638,1846,"https://macaulaylibrary.org/asset/51402771","https://ebird.org/view/checklist/S35210354","https://ebird.org/species/redkit1",false,redkit1
51147061,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/14/2017,2017,3,14,1536,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos-16 Museumstrasse - 46.809x9.845",46.8094,9.8453,,Inconnu,,Unspecified,,,,,,,,S35172672,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.5,2,committed,,"https://ebird.org/profile/NjU3MjQz",1577,2000,"https://macaulaylibrary.org/asset/51147061","https://ebird.org/view/checklist/S35172672","https://ebird.org/species/redkit1",false,redkit1
51021171,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/13/2017,2017,3,13,1400,Switzerland,CH-GR,Graubünden,,"Strandbad Davos",46.8153,9.852,,Inconnu,,Unspecified,,,,,,,,S35151693,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NjU3MjQz",1178,1445,"https://macaulaylibrary.org/asset/51021171","https://ebird.org/view/checklist/S35151693","https://ebird.org/species/redkit1",false,redkit1
50911521,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/12/2017,2017,3,12,800,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Glaris-15 Chummastrasse - 46.754x9.781",46.7542,9.781,,Inconnu,,Unspecified,,,,,,,,S35129729,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,1.0,1,committed,,"https://ebird.org/profile/NjU3MjQz",1609,2000,"https://macaulaylibrary.org/asset/50911521","https://ebird.org/view/checklist/S35129729","https://ebird.org/species/redkit1",false,redkit1
50799721,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/11/2017,2017,3,11,715,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Glaris-15 Chummastrasse - 46.754x9.781",46.7542,9.781,,Inconnu,,Unspecified,,,,,,,,S35107610,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NjU3MjQz",1371,1734,"https://macaulaylibrary.org/asset/50799721","https://ebird.org/view/checklist/S35107610","https://ebird.org/species/redkit1",false,redkit1
50676211,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/10/2017,2017,3,10,955,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Frauenkirch-2 Lengmattastrasse - 46.765x9.797",46.7655,9.7965,,Inconnu,,Unspecified,,,,,,,,S35079862,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/NjU3MjQz",651,1000,"https://macaulaylibrary.org/asset/50676211","https://ebird.org/view/checklist/S35079862","https://ebird.org/species/redkit1",false,redkit1
50107281,Photo,"Milvus milvus","Milan royal",,"Raphaël Nussbaumer",3/5/2017,2017,3,5,819,Switzerland,CH-VD,Vaud,,"Gravière de Bioley-Orjulaz",46.6206,6.5879,,Inconnu,,Unspecified,,,,,,,,S34976071,,,,,"&#61;2 ind. - 08:27 - <a href=""http://maps.google.com?q&#61;46.618483,6.582919&t&#61;k"">46.618483,6.582919</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13175609"">ID</a>",,,,"Milvus milvus",redkit1,Species,7807.0,,,2.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",1000,1500,"https://macaulaylibrary.org/asset/50107281","https://ebird.org/view/checklist/S34976071","https://ebird.org/species/redkit1",false,redkit1
50031261,Photo,"Milvus milvus","Milan royal",,"Christian Rixen",3/4/2017,2017,3,4,955,Switzerland,CH-GR,Graubünden,,"CH-Grisons-Davos Glaris-1 Gadenstättliweg - 46.746x9.781",46.7463,9.7811,,Inconnu,,Unspecified,,,,,,,,S34953710,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,"https://ebird.org/profile/NjU3MjQz",1761,2474,"https://macaulaylibrary.org/asset/50031261","https://ebird.org/view/checklist/S34953710","https://ebird.org/species/redkit1",false,redkit1
49505641,Photo,"Milvus milvus","Milan royal",,"Anonymous eBirder",2/26/2017,2017,2,26,1147,Switzerland,CH-VD,Vaud,,CH-Vaud-Avenches,46.8805,7.0417,,Inconnu,,Unspecified,,,,,,,,S34807231,,,,,,,,,"Milvus milvus",redkit1,Species,7807.0,,,3.0,1,committed,,,2701,4051,"https://macaulaylibrary.org/asset/49505641","https://ebird.org/view/checklist/S34807231","https://ebird.org/species/redkit1",false,redkit1
