"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
150593931,Photo,"Podiceps cristatus","Grèbe huppé",,"Etienne Artigau",4/11/2019,2019,4,11,1744,Switzerland,CH-GE,Genève,,"Port Choiseul",46.2879,6.1719,,Adulte,,Unspecified,,,,,,,,S54831943,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,5.0,2,committed,,"https://ebird.org/profile/MTIzNTEw",2188,3281,"https://macaulaylibrary.org/asset/150593931","https://ebird.org/view/checklist/S54831943","https://ebird.org/species/grcgre1",false,grcgre1
150153121,Photo,"Podiceps cristatus","Grèbe huppé",,"Etienne Artigau",4/8/2019,2019,4,8,1352,Switzerland,CH-GE,Genève,,"Port de Versoix et Embouchure de la Versoix",46.2762,6.1712,,Adulte,,Unspecified,,,,,,,,S54719567,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,4.0,2,committed,,"https://ebird.org/profile/MTIzNTEw",2468,3702,"https://macaulaylibrary.org/asset/150153121","https://ebird.org/view/checklist/S54719567","https://ebird.org/species/grcgre1",false,grcgre1
150153111,Photo,"Podiceps cristatus","Grèbe huppé",,"Etienne Artigau",4/8/2019,2019,4,8,1352,Switzerland,CH-GE,Genève,,"Port de Versoix et Embouchure de la Versoix",46.2762,6.1712,,Adulte,,Unspecified,,,,,,,,S54719567,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,5.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",2346,3519,"https://macaulaylibrary.org/asset/150153111","https://ebird.org/view/checklist/S54719567","https://ebird.org/species/grcgre1",false,grcgre1
150153101,Photo,"Podiceps cristatus","Grèbe huppé",,"Etienne Artigau",4/8/2019,2019,4,8,1352,Switzerland,CH-GE,Genève,,"Port de Versoix et Embouchure de la Versoix",46.2762,6.1712,,Adulte,,Unspecified,,,,,,,,S54719567,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,5.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",2452,3678,"https://macaulaylibrary.org/asset/150153101","https://ebird.org/view/checklist/S54719567","https://ebird.org/species/grcgre1",false,grcgre1
148479001,Photo,"Podiceps cristatus","Grèbe huppé",,"Samuel Burckhardt",3/27/2019,2019,3,27,746,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Adulte,,Unspecified,,,,,,,,S54269310,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,3.0,1,committed,,"https://ebird.org/profile/MTE0MjYw",,,"https://macaulaylibrary.org/asset/148479001","https://ebird.org/view/checklist/S54269310","https://ebird.org/species/grcgre1",false,grcgre1
148047571,Photo,"Podiceps cristatus","Grèbe huppé",,"Samuel Burckhardt",3/29/2019,2019,3,29,750,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Adulte,,Unspecified,,,,,,,,S54331682,,,,"mating pair",,,,,"Podiceps cristatus",grcgre1,Species,1773.0,,,4.0,3,committed,,"https://ebird.org/profile/MTE0MjYw",2714,3619,"https://macaulaylibrary.org/asset/148047571","https://ebird.org/view/checklist/S54331682","https://ebird.org/species/grcgre1",false,grcgre1
147298291,Photo,"Podiceps cristatus","Grèbe huppé",,"Leandro Furlan",2/24/2019,2019,2,24,1300,Switzerland,CH-ZG,Zug,,"Altstadt, Zug",47.1689,8.5131,,Adulte,,Unspecified,,,,,,,,S54222277,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,5.0,1,committed,,"https://ebird.org/profile/MTI5Njc4MA",2736,3648,"https://macaulaylibrary.org/asset/147298291","https://ebird.org/view/checklist/S54222277","https://ebird.org/species/grcgre1",false,grcgre1
146310621,Photo,"Podiceps cristatus","Grèbe huppé",,"Urs Geiser",10/30/2005,2005,10,30,0,Switzerland,CH-VD,Vaud,,"Fanel--Chablais de Cudrefin",46.9777,7.037,,Inconnu,,Unspecified,,,,,,,,S54032864,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/NTQ5Mjkw",600,800,"https://macaulaylibrary.org/asset/146310621","https://ebird.org/view/checklist/S54032864","https://ebird.org/species/grcgre1",false,grcgre1
144507741,Photo,"Podiceps cristatus","Grèbe huppé",,"Urs Geiser",9/12/2004,2004,9,12,0,Switzerland,CH-BE,Bern,,Burgäschisee,47.1694,7.6683,,Adulte,,Unspecified,,,,,,,,S53643848,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,0.0,0,committed,,"https://ebird.org/profile/NTQ5Mjkw",390,531,"https://macaulaylibrary.org/asset/144507741","https://ebird.org/view/checklist/S53643848","https://ebird.org/species/grcgre1",false,grcgre1
144459681,Photo,"Podiceps cristatus","Grèbe huppé",,"Mhairi McFarlane",3/9/2019,2019,3,9,1443,Switzerland,CH-ZH,Zürich,,"Zürich Stadt (City of Zurich)",47.3769,8.5414,,Adulte,,Unspecified,,,,,,,,S53627974,,,,,,,,,"Podiceps cristatus",grcgre1,Species,1759.0,,,3.0,1,committed,,"https://ebird.org/profile/NDExNDM1",1675,2865,"https://macaulaylibrary.org/asset/144459681","https://ebird.org/view/checklist/S53627974","https://ebird.org/species/grcgre1",false,grcgre1
