"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
50107031,Photo,"Buteo buteo","Buse variable",,"Raphaël Nussbaumer",3/4/2017,2017,3,4,933,Switzerland,CH-BE,Bern,,Niederriedstausee,46.9964,7.2435,,Inconnu,,Unspecified,,,,,,,,S34976021,,,,,"&#61;4 ind. - 10:45 - <a href=""http://maps.google.com?q&#61;46.986731,7.253118&t&#61;k"">46.986731,7.253118</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13170735"">ID</a><br /><br />&#61;2 ind. - 09:43 - <a href=""http://maps.google.com?q&#61;46.987668,7.254136&t&#61;k"">46.987668,7.254136</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13170769"">ID</a>",,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",1000,1500,"https://macaulaylibrary.org/asset/50107031","https://ebird.org/view/checklist/S34976021","https://ebird.org/species/combuz1",false,combuz1
50107021,Photo,"Buteo buteo","Buse variable",,"Raphaël Nussbaumer",3/4/2017,2017,3,4,933,Switzerland,CH-BE,Bern,,Niederriedstausee,46.9964,7.2435,,Inconnu,,Unspecified,,,,,,,,S34976021,,,,,"&#61;4 ind. - 10:45 - <a href=""http://maps.google.com?q&#61;46.986731,7.253118&t&#61;k"">46.986731,7.253118</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13170735"">ID</a><br /><br />&#61;2 ind. - 09:43 - <a href=""http://maps.google.com?q&#61;46.987668,7.254136&t&#61;k"">46.987668,7.254136</a> - <a href=""http://www.ornitho.ch/index.php?m_id&#61;54&id&#61;13170769"">ID</a>",,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",956,1434,"https://macaulaylibrary.org/asset/50107021","https://ebird.org/view/checklist/S34976021","https://ebird.org/species/combuz1",false,combuz1
48308301,Photo,"Buteo buteo","Buse variable",,"Anonymous eBirder",2/14/2017,2017,2,14,845,Switzerland,CH-VD,Vaud,,"Université de Lausanne/EPFL",46.5205,6.5745,,Inconnu,,Unspecified,,,,,,,,S34359012,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,4.0,2,committed,,,6000,4000,"https://macaulaylibrary.org/asset/48308301","https://ebird.org/view/checklist/S34359012","https://ebird.org/species/combuz1",false,combuz1
47610421,Photo,"Buteo buteo","Buse variable",,"Thomas Brooks",2/5/2017,2017,2,5,1515,Switzerland,CH-BE,Bern,,"Grosses Moos--Southwest (general area)",46.984,7.0849,,Inconnu,,Unspecified,,,,,,,,S34193263,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,3.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/47610421","https://ebird.org/view/checklist/S34193263","https://ebird.org/species/combuz1",false,combuz1
47610411,Photo,"Buteo buteo","Buse variable",,"Thomas Brooks",2/5/2017,2017,2,5,1515,Switzerland,CH-BE,Bern,,"Grosses Moos--Southwest (general area)",46.984,7.0849,,Inconnu,,Unspecified,,,,,,,,S34193263,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/47610411","https://ebird.org/view/checklist/S34193263","https://ebird.org/species/combuz1",false,combuz1
47610401,Photo,"Buteo buteo","Buse variable",,"Thomas Brooks",2/5/2017,2017,2,5,1515,Switzerland,CH-BE,Bern,,"Grosses Moos--Southwest (general area)",46.984,7.0849,,Inconnu,,Unspecified,,,,,,,,S34193263,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,1.0,1,committed,,,3456,4608,"https://macaulaylibrary.org/asset/47610401","https://ebird.org/view/checklist/S34193263","https://ebird.org/species/combuz1",false,combuz1
46584781,Photo,"Buteo buteo","Buse variable",,"Raphaël Nussbaumer",1/26/2017,2017,1,26,1530,Switzerland,CH-VD,Vaud,,"Université de Lausanne/EPFL",46.5205,6.5745,,Inconnu,,Unspecified,,,,,,,,S33943578,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,2.0,1,committed,,"https://ebird.org/profile/NDk3NjE1",2090,3147,"https://macaulaylibrary.org/asset/46584781","https://ebird.org/view/checklist/S33943578","https://ebird.org/species/combuz1",false,combuz1
45483331,Photo,"Buteo buteo","Buse variable",,"Serge Wolf",1/15/2017,2017,1,15,1150,Switzerland,CH-FR,Freiburg,,"CH-Freiburg-Düdingen-11 Räsch - 46.832x7.155",46.8322,7.1552,,Inconnu,,Unspecified,,,,,,,,S33681203,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,3.0,1,committed,,"https://ebird.org/profile/NTQxNDM4",2908,4343,"https://macaulaylibrary.org/asset/45483331","https://ebird.org/view/checklist/S33681203","https://ebird.org/species/combuz1",false,combuz1
45483321,Photo,"Buteo buteo","Buse variable",,"Serge Wolf",1/15/2017,2017,1,15,1150,Switzerland,CH-FR,Freiburg,,"CH-Freiburg-Düdingen-11 Räsch - 46.832x7.155",46.8322,7.1552,,Inconnu,,Unspecified,,,,,,,,S33681203,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,3.0,1,committed,,"https://ebird.org/profile/NTQxNDM4",4040,3150,"https://macaulaylibrary.org/asset/45483321","https://ebird.org/view/checklist/S33681203","https://ebird.org/species/combuz1",false,combuz1
45483311,Photo,"Buteo buteo","Buse variable",,"Serge Wolf",1/15/2017,2017,1,15,1150,Switzerland,CH-FR,Freiburg,,"CH-Freiburg-Düdingen-11 Räsch - 46.832x7.155",46.8322,7.1552,,Inconnu,,Unspecified,,,,,,,,S33681203,,,,,,,,,"Buteo buteo",combuz1,Species,7982.0,,,3.0,1,committed,,"https://ebird.org/profile/NTQxNDM4",2257,3369,"https://macaulaylibrary.org/asset/45483311","https://ebird.org/view/checklist/S33681203","https://ebird.org/species/combuz1",false,combuz1
