"ML Catalog Number",Format,"Scientific Name","Common Name","Background Species",Recordist,Date,Year,Month,Day,Time,Country,Country-State-County,State,County,Locality,Latitude,Longitude,"Elevation (m)",Age/Sex,Behaviors,Playback,Collected,"Specimen ID","Home Archive Catalog Number",Recorder,Microphone,Accessory,"Partner Institution","eBird Checklist ID",Unconfirmed?,"Air Temp(ºC)","Water Temp(ºC)",Comments,"Observation Details",Class,Order,Family,"Parent Species","eBird Species Code","Taxon Category","Taxonomic Sort","Recordist 2 Display Name","Recordist 2 Profile URL","Average Community Rating","Number of Ratings","Asset State","Asset Tags","Contributor Profile URL","Original Image Height","Original Image Width","Specimen Page URL","eBird Checklist URL","ebird Species URL",isInternalUser,report_as
31525331,Photo,"Aythya fuligula","Fuligule morillon",,"Satheesh Muthu Gopal B",7/23/2016,2016,7,23,1115,Switzerland,CH-ZH,Zürich,,"Pfäffikersee (general area)",47.3529,8.7802,,Inconnu,,Unspecified,,,,,,,,S30817073,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,3.0,1,committed,,"https://ebird.org/profile/NTYxMTg1",693,1025,"https://macaulaylibrary.org/asset/31525331","https://ebird.org/view/checklist/S30817073","https://ebird.org/species/tufduc",false,tufduc
29631041,Photo,"Aythya fuligula","Fuligule morillon",,"Etienne Artigau",1/12/2016,2016,1,12,1530,Switzerland,CH-GE,Genève,,"Jetée et Port des Pâquis",46.2102,6.1546,,Inconnu,,Unspecified,,,,,,,,S26857246,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,5.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",2556,4220,"https://macaulaylibrary.org/asset/29631041","https://ebird.org/view/checklist/S26857246","https://ebird.org/species/tufduc",false,tufduc
28677011,Photo,"Aythya fuligula","Fuligule morillon",,"Nick  Rosen",3/26/2016,2016,3,26,1230,Switzerland,CH-LU,Luzern,,"West shore of Lake Lucerne from the river to the Wagner museum",47.0473,8.3202,,"Adulte Mâle",,Unspecified,,,,,,,,S28580146,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,4.333333333333333,3,committed,,"https://ebird.org/profile/MzgyNTM1",1225,1894,"https://macaulaylibrary.org/asset/28677011","https://ebird.org/view/checklist/S28580146","https://ebird.org/species/tufduc",false,tufduc
28676791,Photo,"Aythya fuligula","Fuligule morillon",,"Nick  Rosen",3/26/2016,2016,3,26,1230,Switzerland,CH-LU,Luzern,,"West shore of Lake Lucerne from the river to the Wagner museum",47.0473,8.3202,,"Adulte Mâle",,Unspecified,,,,,,,,S28580146,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,4.0,4,committed,,"https://ebird.org/profile/MzgyNTM1",1165,2063,"https://macaulaylibrary.org/asset/28676791","https://ebird.org/view/checklist/S28580146","https://ebird.org/species/tufduc",false,tufduc
27002411,Photo,"Aythya fuligula","Fuligule morillon",,"Thomas Brooks",4/13/2016,2016,4,13,745,Switzerland,CH-VD,Vaud,,"Le Creux de Terre",46.7208,6.5654,,Inconnu,,Unspecified,,,,,,,,S28913573,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,2.0,1,committed,,,3000,4000,"https://macaulaylibrary.org/asset/27002411","https://ebird.org/view/checklist/S28913573","https://ebird.org/species/tufduc",false,tufduc
26924621,Photo,"Aythya fuligula","Fuligule morillon",,"Satheesh Muthu Gopal B",4/10/2016,2016,4,10,930,Switzerland,CH-AG,Aargau,,"Klingnauer Stausee",47.5833,8.2333,,Inconnu,,Unspecified,,,,,,,,S28882887,,,,,,,,,"Aythya fuligula",tufduc,Species,591.0,,,0.0,0,committed,,"https://ebird.org/profile/NTYxMTg1",2410,1201,"https://macaulaylibrary.org/asset/26924621","https://ebird.org/view/checklist/S28882887","https://ebird.org/species/tufduc",false,tufduc
25739381,Photo,"Aythya fuligula","Fuligule morillon",,"Steve Kelling",3/11/2016,2016,3,11,1438,Switzerland,CH-OW,Obwalden,,"CH-Obwalden-Alpnach-Wichelseestrasse - 46.9226x8.2750",46.9226,8.275,,Inconnu,,Unspecified,,,,,,,,S28126936,,,,,,,,,"Aythya fuligula",tufduc,Species,580.0,,,4.0,2,committed,,"https://ebird.org/profile/MTY1NDQ",1257,1883,"https://macaulaylibrary.org/asset/25739381","https://ebird.org/view/checklist/S28126936","https://ebird.org/species/tufduc",false,tufduc
23465151,Photo,"Aythya fuligula","Fuligule morillon",,"K B",1/21/2016,2016,1,21,1655,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S27035997,,,,"pair of males","single female with Mallards; pair of males; both sets sleeping",,,,"Aythya fuligula",tufduc,Species,591.0,,,3.0,1,committed,,,967,1893,"https://macaulaylibrary.org/asset/23465151","https://ebird.org/view/checklist/S27035997","https://ebird.org/species/tufduc",false,tufduc
23465141,Photo,"Aythya fuligula","Fuligule morillon",,"K B",1/21/2016,2016,1,21,1655,Switzerland,CH-ZH,Zürich,,Seefeldquai,47.3626,8.5468,,Inconnu,,Unspecified,,,,,,,,S27035997,,,,female,"single female with Mallards; pair of males; both sets sleeping",,,,"Aythya fuligula",tufduc,Species,591.0,,,3.0,1,committed,,,709,955,"https://macaulaylibrary.org/asset/23465141","https://ebird.org/view/checklist/S27035997","https://ebird.org/species/tufduc",false,tufduc
21082661,Photo,"Aythya fuligula","Fuligule morillon",,"Etienne Artigau",1/3/2010,2010,1,3,1100,Switzerland,CH-ZH,Zürich,,Quaibrücke,47.3669,8.5434,,"Adulte Mâle",,Unspecified,,,,,,,,S18565222,,,,,"original image available upon request",,,,"Aythya fuligula",tufduc,Species,591.0,,,5.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",2723,4096,"https://macaulaylibrary.org/asset/21082661","https://ebird.org/view/checklist/S18565222","https://ebird.org/species/tufduc",false,tufduc
21082651,Photo,"Aythya fuligula","Fuligule morillon",,"Etienne Artigau",1/3/2010,2010,1,3,1100,Switzerland,CH-ZH,Zürich,,Quaibrücke,47.3669,8.5434,,"Adulte Femelle",,Unspecified,,,,,,,,S18565222,,,,,"original image available upon request",,,,"Aythya fuligula",tufduc,Species,591.0,,,3.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",2723,4096,"https://macaulaylibrary.org/asset/21082651","https://ebird.org/view/checklist/S18565222","https://ebird.org/species/tufduc",false,tufduc
21082641,Photo,"Aythya fuligula","Fuligule morillon",,"Etienne Artigau",1/3/2010,2010,1,3,1100,Switzerland,CH-ZH,Zürich,,Quaibrücke,47.3669,8.5434,,"Adulte Mâle",,Unspecified,,,,,,,,S18565222,,,,,"original image available upon request",,,,"Aythya fuligula",tufduc,Species,591.0,,,2.0,1,committed,,"https://ebird.org/profile/MTIzNTEw",2723,4096,"https://macaulaylibrary.org/asset/21082641","https://ebird.org/view/checklist/S18565222","https://ebird.org/species/tufduc",false,tufduc
