Month,altitude,geoE,geoN
9.0,435.0,8.898709842253028,1.0050952187052933
10.0,265.0,7.48364410647635,1.355424548899878
1.0,461.0,7.550484992198115,0.6950429352664099
8.0,1791.0,10.433427276805276,-0.7267825845811557
10.0,273.0,9.323537626062178,-1.621151307251678
1.0,429.0,6.445612368695129,0.019786275956120442
4.0,261.0,7.616181643637047,1.3597198283615872
11.0,429.0,6.713504019712726,0.26349057459507474
4.0,383.0,8.532554871746655,1.1406781794187595
6.0,407.0,8.725085492536472,1.0257794538180331
9.0,429.0,6.713504019712726,0.26349057459507474
4.0,559.0,7.51557704476955,-0.18297203896178446
5.0,998.0,6.728643119454817,0.7738190647383342
3.0,406.0,9.082702714932482,0.7534869017126197
2.0,406.0,9.082702714932482,0.7534869017126197
6.0,273.0,9.323537626062178,-1.621151307251678
4.0,372.0,5.533006311916694,-1.0738904551794581
4.0,400.0,5.561752997822314,-0.989991676841315
5.0,396.0,9.976437707846358,1.2798522754198842
1.0,261.0,7.616181643637047,1.3597198283615872
12.0,372.0,5.507058599102924,-1.2255455066656322
9.0,377.0,5.503960364737101,-1.2064984067575601
2.0,372.0,5.497535049148889,-1.2338015971063767
6.0,407.0,8.725085492536472,1.0257794538180331
1.0,407.0,8.725085492536472,1.0257794538180331
12.0,3081.0,7.7235460265754305,-1.682834336898521
2.0,372.0,5.504206815198019,-1.2170781729726723
11.0,422.0,8.753990610881255,1.1610631532575277
8.0,372.0,6.095071795248329,-0.7037922772983997
1.0,406.0,8.720438140987737,1.0341411658848856
2.0,406.0,9.082702714932482,0.7534869017126197
4.0,372.0,6.0311883150575785,-0.6512103111011621
5.0,396.0,9.976437707846358,1.2798522754198842
10.0,2262.0,6.85294216977912,-0.6230621477434846
2.0,372.0,5.507058599102924,-1.2255455066656322
1.0,373.0,6.518174425831056,-0.8829089515725517
10.0,3450.0,7.9888499477533905,-0.5774160016606467
5.0,396.0,9.976437707846358,1.2798522754198842
11.0,369.0,5.316094699100369,-1.2805743738676958
6.0,429.0,6.181417474591299,-0.09548212533598247
8.0,372.0,5.497535049148889,-1.2338015971063767
11.0,422.0,8.753990610881255,1.1610631532575277
5.0,396.0,9.567241924701133,1.607455352396982
6.0,434.0,8.422620362572985,0.40894915734960224
7.0,406.0,9.082702714932482,0.7534869017126197
6.0,372.0,5.514012022821675,-1.2238907678566129
5.0,193.0,9.18013866501675,-1.3171370601052796
5.0,2417.0,9.788941717901002,0.8242357876003658
10.0,1747.0,9.935702967377523,0.8502187076228374
6.0,408.0,8.717498339061075,1.0536635631104416
6.0,372.0,5.490968904725865,-1.2368294170547949
11.0,407.0,8.725085492536472,1.0257794538180331
2.0,406.0,9.082702714932482,0.7534869017126197
2.0,429.0,6.446281305660477,0.019398996660392548
2.0,373.0,6.518174425831056,-0.8829089515725517
12.0,372.0,6.153304518442324,-0.6551007076627924
8.0,372.0,5.498890526683936,-1.234206480006456
6.0,372.0,5.559605358091459,-1.159267936283108
2.0,406.0,9.082702714932482,0.7534869017126197
12.0,372.0,5.507058599102924,-1.2255455066656322
3.0,2250.0,7.489946196834104,-0.8728572934879776
5.0,386.0,5.492887697600153,-1.219630695603606
3.0,193.0,9.18013866501675,-1.3171370601052796
1.0,372.0,5.507058599102924,-1.2255455066656322
8.0,1951.0,6.626014106086924,-0.8043440653528425
1.0,3450.0,7.9888499477533905,-0.5774160016606467
9.0,1060.0,6.096585705222538,0.24537646571761995
1.0,372.0,5.514012022821675,-1.2238907678566129
4.0,372.0,5.584778512313773,-0.957090540308795
6.0,2250.0,7.489946196834104,-0.8728572934879776
5.0,373.0,6.518174425831056,-0.8829089515725517
6.0,3450.0,7.9888499477533905,-0.5774160016606467
5.0,408.0,8.717498339061075,1.0536635631104416
8.0,372.0,6.095071795248329,-0.7037922772983997
8.0,372.0,5.490968904725865,-1.2368294170547949
2.0,2884.0,7.7870422274704545,-0.5596539648702172
10.0,566.0,7.812585057384144,-0.30843292717327153
5.0,1951.0,6.626014106086924,-0.8043440653528425
5.0,558.0,7.7731001728242495,-0.33193373898221434
1.0,372.0,5.507058599102924,-1.2255455066656322
8.0,252.0,7.450021222165428,1.4011587130044723
6.0,261.0,7.616181643637047,1.3597198283615872
1.0,408.0,8.717498339061075,1.0536635631104416
7.0,2417.0,9.788941717901002,0.8242357876003658
5.0,193.0,9.19207390876691,-1.3372755834831302
6.0,261.0,7.616181643637047,1.3597198283615872
4.0,372.0,5.510579319973178,-1.2336255610628641
6.0,1869.0,7.709322314259606,-0.25530524924114467
1.0,399.0,9.143505564361762,1.6021918746959527
6.0,1048.0,8.064527842859492,-0.42657071597463114
3.0,372.0,6.0311883150575785,-0.6512103111011621
7.0,447.0,8.812416973723114,0.3754671018734905
8.0,261.0,7.616181643637047,1.3597198283615872
5.0,408.0,8.717498339061075,1.0536635631104416
12.0,3081.0,7.7235460265754305,-1.682834336898521
11.0,429.0,6.603023798804168,0.1596117053182422
11.0,407.0,8.725085492536472,1.0257794538180331
6.0,2412.0,10.869186898916563,-0.3539030372125968
3.0,429.0,6.603023798804168,0.1596117053182422
1.0,406.0,8.720438140987737,1.0341411658848856
7.0,372.0,6.54516075130155,-0.876430825171285
4.0,429.0,6.567288481971094,0.12833010038603898
12.0,406.0,9.049924803630422,0.7360945406135668
6.0,3450.0,7.9888499477533905,-0.5774160016606467
8.0,372.0,6.095071795248329,-0.7037922772983997
7.0,193.0,9.107488589859067,-1.3233159252325746
7.0,372.0,6.54516075130155,-0.876430825171285
6.0,434.0,8.422620362572985,0.40894915734960224
5.0,435.0,8.416054218149963,0.41023422046724484
9.0,465.0,7.557984127651754,0.63770799589433
2.0,2250.0,7.489946196834104,-0.8728572934879776
9.0,372.0,5.490968904725865,-1.2368294170547949
5.0,396.0,9.976437707846358,1.2798522754198842
4.0,372.0,6.15518810410791,-0.6558928698585994
11.0,372.0,5.517620761713685,-1.2276755427921355
11.0,3450.0,7.9888499477533905,-0.5774160016606467
10.0,373.0,6.066078658881791,-0.6490626713703075
5.0,435.0,8.416054218149963,0.41023422046724484
